Date,Description,Amount,Transaction Type,Category,Account Name
05-18-2022,Trader Joes,192.98,debit,Grocery shopping,Credit Card
05-19-2022,Stop and Shop,173.94,debit,Grocery shopping,Credit Card
05-19-2022,Karaoke,33.08,debit,Entertainment,Credit Card
05-20-2022,Stop and Shop,245.66,debit,Grocery shopping,Credit Card
05-20-2022,Market Basket,213.62,debit,Grocery shopping,Credit Card
05-21-2022,Mall,51.81,debit,Shopping,Credit Card
05-21-2022,Mama-cita,72.39,debit,Restaurants,Credit Card
05-21-2022,AMC Boston,41.24,debit,Entertainment,Credit Card
05-21-2022,MBTA,17.94,debit,Travel expenses,Credit Card
05-22-2022,Karaoke,22.42,debit,Entertainment,Credit Card
05-22-2022,Uber,11.56,debit,Travel expenses,Credit Card
05-22-2022,Ace Hardware,170.67,debit,Grocery shopping,Credit Card
05-23-2022,Ace Hardware,217.64,debit,Grocery shopping,Credit Card
05-23-2022,Dominos,83.28,debit,Restaurants,Credit Card
05-23-2022,Ice skating,33.87,debit,Entertainment,Credit Card
05-24-2022,Trader Joes,178.04,debit,Grocery shopping,Credit Card
05-24-2022,Lyft,26.8,debit,Travel expenses,Credit Card
05-24-2022,MBTA,28.81,debit,Travel expenses,Credit Card
05-25-2022,Mall,42.61,debit,Shopping,Credit Card
05-25-2022,Karaoke,57.32,debit,Entertainment,Credit Card
05-27-2022,Lyft,23.45,debit,Travel expenses,Credit Card
05-27-2022,Mama-cita,61.12,debit,Restaurants,Credit Card
05-27-2022,Ice skating,70.45,debit,Entertainment,Credit Card
05-27-2022,Temu,30.05,debit,Shopping,Credit Card
05-27-2022,Ace Hardware,179.27,debit,Grocery shopping,Credit Card
05-27-2022,Uber,11.71,debit,Travel expenses,Credit Card
05-28-2022,Stop and Shop,169.12,debit,Grocery shopping,Credit Card
05-29-2022,Mama-cita,71.62,debit,Restaurants,Credit Card
05-29-2022,Dominos,81.19,debit,Restaurants,Credit Card
05-29-2022,Market Basket,183.98,debit,Grocery shopping,Credit Card
05-30-2022,Stop and Shop,226.27,debit,Grocery shopping,Credit Card
05-30-2022,StandUp show,37.35,debit,Entertainment,Credit Card
05-30-2022,Credit Transaction,10.53,credit,Cashback Rewards,Savings
05-31-2022,Mall,27.97,debit,Shopping,Credit Card
05-31-2022,Dominos,54.8,debit,Restaurants,Credit Card
06-01-2022,Stop and Shop,233.95,debit,Grocery shopping,Credit Card
06-01-2022,Karaoke,65.82,debit,Entertainment,Credit Card
06-01-2022,National Grid Gas,52.8,debit,Utilities,Checking
06-01-2022,Temu,82.2,debit,Shopping,Credit Card
06-01-2022,Rent/ Mortgage,1750,debit,Mortgage & Rent,Savings
06-01-2022,Eversource Electricity,58.42,debit,Utilities,Checking
06-01-2022,AMC Boston,32.48,debit,Entertainment,Credit Card
06-02-2022,AMC Boston,29.85,debit,Entertainment,Credit Card
06-02-2022,Trader Joes,247.43,debit,Grocery shopping,Credit Card
06-02-2022,Boston Shawarma,65.51,debit,Restaurants,Credit Card
06-02-2022,Amazon,46.02,debit,Shopping,Credit Card
06-03-2022,Ace Hardware,214.81,debit,Grocery shopping,Credit Card
06-03-2022,Temu,35.52,debit,Shopping,Credit Card
06-03-2022,Ice skating,42.27,debit,Entertainment,Credit Card
06-03-2022,Uber,21.37,debit,Travel expenses,Credit Card
06-03-2022,Dominos,78.55,debit,Restaurants,Credit Card
06-03-2022,Market Basket,245.37,debit,Grocery shopping,Credit Card
06-03-2022,Boston Halal,55.75,debit,Restaurants,Credit Card
06-03-2022,MBTA,22.9,debit,Travel expenses,Credit Card
06-04-2022,Ace Hardware,235.99,debit,Grocery shopping,Credit Card
06-04-2022,Boston Shawarma,80.96,debit,Restaurants,Credit Card
06-04-2022,Trader Joes,213.56,debit,Grocery shopping,Credit Card
06-04-2022,Market Basket,233.03,debit,Grocery shopping,Credit Card
06-05-2022,Amazon,44.51,debit,Shopping,Credit Card
06-05-2022,Dominos,58.2,debit,Restaurants,Credit Card
06-05-2022,Trader Joes,253.11,debit,Grocery shopping,Credit Card
06-06-2022,Mall,35.61,debit,Shopping,Credit Card
06-06-2022,Temu,27.88,debit,Shopping,Credit Card
06-07-2022,Ice skating,68.85,debit,Entertainment,Credit Card
06-07-2022,Temu,44.47,debit,Shopping,Credit Card
06-08-2022,Amazon,73.34,debit,Shopping,Credit Card
06-08-2022,Mama-cita,45.6,debit,Restaurants,Credit Card
06-09-2022,Stop and Shop,198.48,debit,Grocery shopping,Credit Card
06-09-2022,Uber,25.9,debit,Travel expenses,Credit Card
06-10-2022,Credit Transaction,3.26,credit,Cashback Rewards,Savings
06-10-2022,Boston Halal,39.06,debit,Restaurants,Credit Card
06-10-2022,Trader Joes,176.6,debit,Grocery shopping,Credit Card
06-11-2022,Uber,24.24,debit,Travel expenses,Credit Card
06-11-2022,Ace Hardware,230.21,debit,Grocery shopping,Credit Card
06-12-2022,Amazon,22.86,debit,Shopping,Credit Card
06-13-2022,Ice skating,42.28,debit,Entertainment,Credit Card
06-13-2022,Monthly direct deposit - Salary,6427,credit,Salary,Savings
06-14-2022,Market Basket,174.21,debit,Grocery shopping,Credit Card
06-14-2022,Stop and Shop,248.77,debit,Grocery shopping,Credit Card
06-15-2022,Karaoke,72.47,debit,Entertainment,Credit Card
06-15-2022,Stop and Shop,240.4,debit,Grocery shopping,Credit Card
06-16-2022,Market Basket,220.37,debit,Grocery shopping,Credit Card
06-16-2022,Mall,37.73,debit,Shopping,Credit Card
06-16-2022,Mama-cita,51.97,debit,Restaurants,Credit Card
06-16-2022,Temu,38.8,debit,Shopping,Credit Card
06-16-2022,Stop and Shop,188.86,debit,Grocery shopping,Credit Card
06-16-2022,Ace Hardware,235.65,debit,Grocery shopping,Credit Card
06-17-2022,Amazon,76.9,debit,Shopping,Credit Card
06-17-2022,MBTA,30.68,debit,Travel expenses,Credit Card
06-18-2022,Uber,13.26,debit,Travel expenses,Credit Card
06-18-2022,Lyft,21.28,debit,Travel expenses,Credit Card
06-19-2022,Boston Shawarma,78.07,debit,Restaurants,Credit Card
06-19-2022,Stop and Shop,221.04,debit,Grocery shopping,Credit Card
06-19-2022,Temu,27.19,debit,Shopping,Credit Card
06-19-2022,Mall,34.09,debit,Shopping,Credit Card
06-19-2022,Ace Hardware,229.02,debit,Grocery shopping,Credit Card
06-19-2022,Mama-cita,58.91,debit,Restaurants,Credit Card
06-19-2022,Trader Joes,261.67,debit,Grocery shopping,Credit Card
06-20-2022,Boston Halal,27.85,debit,Restaurants,Credit Card
06-20-2022,StandUp show,53.42,debit,Entertainment,Credit Card
06-20-2022,Ace Hardware,180.01,debit,Grocery shopping,Credit Card
06-20-2022,Mama-cita,44.23,debit,Restaurants,Credit Card
06-20-2022,Credit Transaction,14.12,credit,Cashback Rewards,Savings
06-21-2022,Trader Joes,221.9,debit,Grocery shopping,Credit Card
06-21-2022,Boston Shawarma,61.34,debit,Restaurants,Credit Card
06-21-2022,Market Basket,164.49,debit,Grocery shopping,Credit Card
06-22-2022,Stop and Shop,197.54,debit,Grocery shopping,Credit Card
06-22-2022,StandUp show,58.5,debit,Entertainment,Credit Card
06-22-2022,AMC Boston,23.68,debit,Entertainment,Credit Card
06-22-2022,Ice skating,66.65,debit,Entertainment,Credit Card
06-23-2022,Credit Transaction,6.15,credit,Cashback Rewards,Savings
06-23-2022,StandUp show,73.37,debit,Entertainment,Credit Card
06-23-2022,Credit Transaction,3.63,credit,Cashback Rewards,Savings
06-23-2022,MBTA,14.75,debit,Travel expenses,Credit Card
06-23-2022,Dominos,77.91,debit,Restaurants,Credit Card
06-23-2022,Lyft,31.22,debit,Travel expenses,Credit Card
06-24-2022,AMC Boston,51.92,debit,Entertainment,Credit Card
06-25-2022,Karaoke,34.87,debit,Entertainment,Credit Card
06-25-2022,Ace Hardware,198.59,debit,Grocery shopping,Credit Card
06-25-2022,Mama-cita,49.08,debit,Restaurants,Credit Card
06-26-2022,Boston Halal,78.54,debit,Restaurants,Credit Card
06-26-2022,AMC Boston,49.48,debit,Entertainment,Credit Card
06-26-2022,Ace Hardware,229.55,debit,Grocery shopping,Credit Card
06-27-2022,Uber,23.33,debit,Travel expenses,Credit Card
06-27-2022,MBTA,10.92,debit,Travel expenses,Credit Card
06-27-2022,Karaoke,64.78,debit,Entertainment,Credit Card
06-27-2022,Mama-cita,34.74,debit,Restaurants,Credit Card
06-28-2022,Boston Shawarma,43.18,debit,Restaurants,Credit Card
06-28-2022,Market Basket,245.48,debit,Grocery shopping,Credit Card
06-29-2022,Boston Shawarma,39.74,debit,Restaurants,Credit Card
06-29-2022,Trader Joes,226.57,debit,Grocery shopping,Credit Card
07-01-2022,Karaoke,25.97,debit,Entertainment,Credit Card
07-01-2022,Amazon,59.27,debit,Shopping,Credit Card
07-01-2022,National Grid Gas,73.7,debit,Utilities,Checking
07-01-2022,Temu,58.18,debit,Shopping,Credit Card
07-01-2022,Rent/ Mortgage,1750,debit,Mortgage & Rent,Savings
07-01-2022,Eversource Electricity,71.56,debit,Utilities,Checking
07-02-2022,Trader Joes,251.79,debit,Grocery shopping,Credit Card
07-03-2022,Lyft,20.01,debit,Travel expenses,Credit Card
07-03-2022,Boston Shawarma,81.62,debit,Restaurants,Credit Card
07-03-2022,Stop and Shop,210.53,debit,Grocery shopping,Credit Card
07-03-2022,Ace Hardware,199.11,debit,Grocery shopping,Credit Card
07-04-2022,Mall,24.27,debit,Shopping,Credit Card
07-04-2022,Dominos,38.11,debit,Restaurants,Credit Card
07-04-2022,Temu,80.94,debit,Shopping,Credit Card
07-04-2022,Ace Hardware,188.71,debit,Grocery shopping,Credit Card
07-04-2022,AMC Boston,36.11,debit,Entertainment,Credit Card
07-05-2022,Credit Transaction,3.98,credit,Cashback Rewards,Savings
07-05-2022,Temu,31.31,debit,Shopping,Credit Card
07-05-2022,Lyft,27.3,debit,Travel expenses,Credit Card
07-05-2022,Ace Hardware,248.94,debit,Grocery shopping,Credit Card
07-05-2022,Boston Halal,44.38,debit,Restaurants,Credit Card
07-05-2022,Mama-cita,67.49,debit,Restaurants,Credit Card
07-06-2022,Ice skating,27.63,debit,Entertainment,Credit Card
07-06-2022,Mall,31.07,debit,Shopping,Credit Card
07-07-2022,Lyft,20.98,debit,Travel expenses,Credit Card
07-07-2022,Market Basket,204.87,debit,Grocery shopping,Credit Card
07-07-2022,Amazon,74.54,debit,Shopping,Credit Card
07-08-2022,Trader Joes,253.34,debit,Grocery shopping,Credit Card
07-08-2022,Dominos,78.95,debit,Restaurants,Credit Card
07-08-2022,Credit Transaction,143.53,credit,Dividends,Savings
07-09-2022,Ice skating,26.02,debit,Entertainment,Credit Card
07-09-2022,Temu,44.35,debit,Shopping,Credit Card
07-09-2022,Stop and Shop,162.75,debit,Grocery shopping,Credit Card
07-09-2022,StandUp show,57.38,debit,Entertainment,Credit Card
07-09-2022,Dominos,44.11,debit,Restaurants,Credit Card
07-10-2022,Ice skating,42.97,debit,Entertainment,Credit Card
07-10-2022,Amazon,26.46,debit,Shopping,Credit Card
07-11-2022,Ace Hardware,257.97,debit,Grocery shopping,Credit Card
07-12-2022,Mall,20.91,debit,Shopping,Credit Card
07-12-2022,Mama-cita,48.56,debit,Restaurants,Credit Card
07-12-2022,Boston Halal,26.84,debit,Restaurants,Credit Card
07-13-2022,Boston Shawarma,40.85,debit,Restaurants,Credit Card
07-13-2022,Monthly direct deposit - Salary,6427,credit,Salary,Savings
07-13-2022,Boston Halal,47.39,debit,Restaurants,Credit Card
07-13-2022,Credit Transaction,18.1,credit,Cashback Rewards,Savings
07-13-2022,Stop and Shop,227.36,debit,Grocery shopping,Credit Card
07-14-2022,Ace Hardware,250.69,debit,Grocery shopping,Credit Card
07-14-2022,Boston Shawarma,76.02,debit,Restaurants,Credit Card
07-14-2022,Boston Halal,52.88,debit,Restaurants,Credit Card
07-15-2022,Credit Transaction,14.06,credit,Cashback Rewards,Savings
07-17-2022,Mama-cita,75.13,debit,Restaurants,Credit Card
07-17-2022,Trader Joes,185.54,debit,Grocery shopping,Credit Card
07-17-2022,Market Basket,162.65,debit,Grocery shopping,Credit Card
07-18-2022,Stop and Shop,230.86,debit,Grocery shopping,Credit Card
07-18-2022,Mama-cita,82.23,debit,Restaurants,Credit Card
07-18-2022,Ace Hardware,185.74,debit,Grocery shopping,Credit Card
07-18-2022,MBTA,22.63,debit,Travel expenses,Credit Card
07-19-2022,Market Basket,254.79,debit,Grocery shopping,Credit Card
07-19-2022,Boston Halal,29.6,debit,Restaurants,Credit Card
07-20-2022,Trader Joes,244.07,debit,Grocery shopping,Credit Card
07-20-2022,Mama-cita,55.63,debit,Restaurants,Credit Card
07-20-2022,Stop and Shop,239.68,debit,Grocery shopping,Credit Card
07-20-2022,Lyft,11.22,debit,Travel expenses,Credit Card
07-22-2022,Lyft,30.48,debit,Travel expenses,Credit Card
07-23-2022,Uber,26.4,debit,Travel expenses,Credit Card
07-23-2022,Temu,29.88,debit,Shopping,Credit Card
07-23-2022,Credit Transaction,77.01,credit,Dividends,Savings
07-23-2022,Amazon,77.1,debit,Shopping,Credit Card
07-23-2022,Mall,54.45,debit,Shopping,Credit Card
07-23-2022,Ace Hardware,223.55,debit,Grocery shopping,Credit Card
07-24-2022,Mall,59.43,debit,Shopping,Credit Card
07-24-2022,Mama-cita,73.61,debit,Restaurants,Credit Card
07-25-2022,StandUp show,53.84,debit,Entertainment,Credit Card
07-25-2022,Stop and Shop,164.12,debit,Grocery shopping,Credit Card
07-25-2022,Boston Halal,55.97,debit,Restaurants,Credit Card
07-26-2022,Temu,31.27,debit,Shopping,Credit Card
07-26-2022,Trader Joes,207.63,debit,Grocery shopping,Credit Card
07-26-2022,AMC Boston,70.51,debit,Entertainment,Credit Card
07-27-2022,StandUp show,38.64,debit,Entertainment,Credit Card
07-27-2022,Mama-cita,38.32,debit,Restaurants,Credit Card
07-27-2022,AMC Boston,71.7,debit,Entertainment,Credit Card
07-28-2022,Mama-cita,62.18,debit,Restaurants,Credit Card
07-28-2022,Amazon,76.81,debit,Shopping,Credit Card
07-28-2022,Ace Hardware,245.89,debit,Grocery shopping,Credit Card
07-28-2022,Temu,48.63,debit,Shopping,Credit Card
07-29-2022,MBTA,19.03,debit,Travel expenses,Credit Card
07-30-2022,MBTA,14.24,debit,Travel expenses,Credit Card
07-30-2022,Credit Transaction,163.37,credit,Dividends,Savings
07-31-2022,Trader Joes,222.97,debit,Grocery shopping,Credit Card
08-01-2022,Rent/ Mortgage,1750,debit,Mortgage & Rent,Savings
08-01-2022,Eversource Electricity,73.13,debit,Utilities,Checking
08-01-2022,National Grid Gas,71.41,debit,Utilities,Checking
08-01-2022,Mama-cita,26.41,debit,Restaurants,Credit Card
08-01-2022,Amazon,34.09,debit,Shopping,Credit Card
08-01-2022,Market Basket,197.87,debit,Grocery shopping,Credit Card
08-03-2022,Ace Hardware,237.51,debit,Grocery shopping,Credit Card
08-03-2022,MBTA,14.3,debit,Travel expenses,Credit Card
08-04-2022,MBTA,10.47,debit,Travel expenses,Credit Card
08-04-2022,Mama-cita,29.53,debit,Restaurants,Credit Card
08-04-2022,Uber,24.17,debit,Travel expenses,Credit Card
08-04-2022,Dominos,55.84,debit,Restaurants,Credit Card
08-05-2022,MBTA,24.81,debit,Travel expenses,Credit Card
08-06-2022,Mall,54.25,debit,Shopping,Credit Card
08-06-2022,Dominos,29.32,debit,Restaurants,Credit Card
08-06-2022,Trader Joes,218.46,debit,Grocery shopping,Credit Card
08-07-2022,Ace Hardware,248.25,debit,Grocery shopping,Credit Card
08-07-2022,Mama-cita,32.63,debit,Restaurants,Credit Card
08-07-2022,Trader Joes,189.04,debit,Grocery shopping,Credit Card
08-08-2022,Mama-cita,57.3,debit,Restaurants,Credit Card
08-08-2022,Trader Joes,249.31,debit,Grocery shopping,Credit Card
08-08-2022,Temu,41.15,debit,Shopping,Credit Card
08-09-2022,Ace Hardware,228.6,debit,Grocery shopping,Credit Card
08-09-2022,Trader Joes,181.98,debit,Grocery shopping,Credit Card
08-10-2022,Dominos,33.27,debit,Restaurants,Credit Card
08-10-2022,Boston Halal,34.89,debit,Restaurants,Credit Card
08-11-2022,Ace Hardware,177.24,debit,Grocery shopping,Credit Card
08-13-2022,Monthly direct deposit - Salary,6427,credit,Salary,Savings
08-14-2022,Stop and Shop,239.35,debit,Grocery shopping,Credit Card
08-15-2022,MBTA,24.86,debit,Travel expenses,Credit Card
08-15-2022,Mama-cita,44.11,debit,Restaurants,Credit Card
08-16-2022,Market Basket,204.28,debit,Grocery shopping,Credit Card
08-16-2022,Ace Hardware,237.29,debit,Grocery shopping,Credit Card
08-16-2022,Temu,30.95,debit,Shopping,Credit Card
08-16-2022,Credit Transaction,146.04,credit,Dividends,Savings
08-17-2022,Dominos,29.74,debit,Restaurants,Credit Card
08-18-2022,Amazon,66.01,debit,Shopping,Credit Card
08-18-2022,Ice skating,27.75,debit,Entertainment,Credit Card
08-19-2022,MBTA,24.53,debit,Travel expenses,Credit Card
08-19-2022,Ace Hardware,240.46,debit,Grocery shopping,Credit Card
08-19-2022,Karaoke,43.78,debit,Entertainment,Credit Card
08-20-2022,MBTA,10.45,debit,Travel expenses,Credit Card
08-20-2022,AMC Boston,72.06,debit,Entertainment,Credit Card
08-20-2022,Boston Halal,46,debit,Restaurants,Credit Card
08-20-2022,Uber,29.16,debit,Travel expenses,Credit Card
08-21-2022,Market Basket,162.01,debit,Grocery shopping,Credit Card
08-21-2022,Dominos,74.89,debit,Restaurants,Credit Card
08-22-2022,MBTA,11.41,debit,Travel expenses,Credit Card
08-22-2022,Karaoke,61.5,debit,Entertainment,Credit Card
08-23-2022,StandUp show,35.14,debit,Entertainment,Credit Card
08-23-2022,Amazon,82.9,debit,Shopping,Credit Card
08-24-2022,AMC Boston,39.99,debit,Entertainment,Credit Card
08-24-2022,Boston Shawarma,69.61,debit,Restaurants,Credit Card
08-24-2022,Ace Hardware,182.09,debit,Grocery shopping,Credit Card
08-24-2022,Market Basket,174.27,debit,Grocery shopping,Credit Card
08-25-2022,Boston Halal,33.08,debit,Restaurants,Credit Card
08-25-2022,Amazon,52.32,debit,Shopping,Credit Card
08-25-2022,AMC Boston,34.04,debit,Entertainment,Credit Card
08-25-2022,StandUp show,46.53,debit,Entertainment,Credit Card
08-25-2022,Boston Shawarma,62.5,debit,Restaurants,Credit Card
08-25-2022,Uber,30.14,debit,Travel expenses,Credit Card
08-25-2022,Market Basket,218.91,debit,Grocery shopping,Credit Card
08-26-2022,Mama-cita,28.74,debit,Restaurants,Credit Card
08-26-2022,Lyft,20.03,debit,Travel expenses,Credit Card
08-26-2022,Ice skating,71.71,debit,Entertainment,Credit Card
08-27-2022,Market Basket,252.17,debit,Grocery shopping,Credit Card
08-27-2022,Credit Transaction,7.93,credit,Cashback Rewards,Savings
08-27-2022,Boston Halal,42.19,debit,Restaurants,Credit Card
08-29-2022,AMC Boston,35.63,debit,Entertainment,Credit Card
08-29-2022,Uber,19.48,debit,Travel expenses,Credit Card
08-29-2022,Boston Halal,28.8,debit,Restaurants,Credit Card
08-29-2022,Ace Hardware,193.47,debit,Grocery shopping,Credit Card
08-29-2022,Dominos,64.25,debit,Restaurants,Credit Card
08-30-2022,Lyft,22.06,debit,Travel expenses,Credit Card
08-30-2022,Trader Joes,226.55,debit,Grocery shopping,Credit Card
08-31-2022,Amazon,37.62,debit,Shopping,Credit Card
08-31-2022,Mall,46.76,debit,Shopping,Credit Card
08-31-2022,Ace Hardware,185.9,debit,Grocery shopping,Credit Card
08-31-2022,Stop and Shop,176.68,debit,Grocery shopping,Credit Card
09-01-2022,Rent/ Mortgage,2000,debit,Mortgage & Rent,Savings
09-01-2022,Eversource Electricity,60,debit,Utilities,Checking
09-01-2022,National Grid Gas,53.75,debit,Utilities,Checking
09-01-2022,Trader Joes,187.28,debit,Grocery shopping,Credit Card
09-01-2022,AMC Boston,22.75,debit,Entertainment,Credit Card
09-01-2022,Lyft,15.2,debit,Travel expenses,Credit Card
09-02-2022,MBTA,29.51,debit,Travel expenses,Credit Card
09-02-2022,Trader Joes,182.26,debit,Grocery shopping,Credit Card
09-03-2022,Amazon,37.97,debit,Shopping,Credit Card
09-03-2022,Market Basket,229.46,debit,Grocery shopping,Credit Card
09-03-2022,Mama-cita,79.82,debit,Restaurants,Credit Card
09-03-2022,Dominos,36.42,debit,Restaurants,Credit Card
09-03-2022,Ice skating,62.8,debit,Entertainment,Credit Card
09-04-2022,AMC Boston,68.1,debit,Entertainment,Credit Card
09-04-2022,Stop and Shop,203.66,debit,Grocery shopping,Credit Card
09-04-2022,StandUp show,43.81,debit,Entertainment,Credit Card
09-05-2022,Stop and Shop,206.9,debit,Grocery shopping,Credit Card
09-05-2022,AMC Boston,34.31,debit,Entertainment,Credit Card
09-05-2022,Dominos,83.75,debit,Restaurants,Credit Card
09-06-2022,AMC Boston,30.04,debit,Entertainment,Credit Card
09-06-2022,Uber,21.49,debit,Travel expenses,Credit Card
09-06-2022,Boston Shawarma,54.08,debit,Restaurants,Credit Card
09-07-2022,Amazon,42.73,debit,Shopping,Credit Card
09-08-2022,Mall,71.27,debit,Shopping,Credit Card
09-08-2022,MBTA,10.5,debit,Travel expenses,Credit Card
09-08-2022,Karaoke,55.53,debit,Entertainment,Credit Card
09-09-2022,Ace Hardware,260.73,debit,Grocery shopping,Credit Card
09-09-2022,Dominos,46.98,debit,Restaurants,Credit Card
09-09-2022,Amazon,65.44,debit,Shopping,Credit Card
09-10-2022,Mama-cita,57.59,debit,Restaurants,Credit Card
09-11-2022,Stop and Shop,241.76,debit,Grocery shopping,Credit Card
09-11-2022,Market Basket,250.49,debit,Grocery shopping,Credit Card
09-11-2022,Trader Joes,192.77,debit,Grocery shopping,Credit Card
09-11-2022,Mama-cita,70.56,debit,Restaurants,Credit Card
09-11-2022,Credit Transaction,12.45,credit,Cashback Rewards,Savings
09-12-2022,MBTA,20.41,debit,Travel expenses,Credit Card
09-13-2022,StandUp show,69.28,debit,Entertainment,Credit Card
09-13-2022,Monthly direct deposit - Salary,6427,credit,Salary,Savings
09-13-2022,MBTA,18.94,debit,Travel expenses,Credit Card
09-14-2022,Temu,58.6,debit,Shopping,Credit Card
09-14-2022,Mall,30.82,debit,Shopping,Credit Card
09-15-2022,Karaoke,43.61,debit,Entertainment,Credit Card
09-15-2022,StandUp show,53.88,debit,Entertainment,Credit Card
09-15-2022,Mama-cita,64.02,debit,Restaurants,Credit Card
09-15-2022,Market Basket,238.74,debit,Grocery shopping,Credit Card
09-16-2022,Ice skating,21.85,debit,Entertainment,Credit Card
09-16-2022,Mall,40.76,debit,Shopping,Credit Card
09-17-2022,Karaoke,56.85,debit,Entertainment,Credit Card
09-17-2022,AMC Boston,34.66,debit,Entertainment,Credit Card
09-17-2022,Lyft,17.32,debit,Travel expenses,Credit Card
09-17-2022,MBTA,27.13,debit,Travel expenses,Credit Card
09-18-2022,Mama-cita,50.22,debit,Restaurants,Credit Card
09-18-2022,Credit Transaction,120.05,credit,Dividends,Savings
09-18-2022,Amazon,31.11,debit,Shopping,Credit Card
09-18-2022,Temu,43.17,debit,Shopping,Credit Card
09-19-2022,AMC Boston,31.4,debit,Entertainment,Credit Card
09-19-2022,Credit Transaction,10.92,credit,Cashback Rewards,Savings
09-19-2022,Boston Halal,78.41,debit,Restaurants,Credit Card
09-19-2022,Karaoke,45.61,debit,Entertainment,Credit Card
09-20-2022,Mall,64.9,debit,Shopping,Credit Card
09-20-2022,Market Basket,192.3,debit,Grocery shopping,Credit Card
09-21-2022,StandUp show,69.82,debit,Entertainment,Credit Card
09-22-2022,Boston Halal,47.46,debit,Restaurants,Credit Card
09-22-2022,AMC Boston,73.2,debit,Entertainment,Credit Card
09-22-2022,Lyft,30.34,debit,Travel expenses,Credit Card
09-23-2022,Ice skating,59.82,debit,Entertainment,Credit Card
09-23-2022,Market Basket,189.27,debit,Grocery shopping,Credit Card
09-24-2022,MBTA,30.33,debit,Travel expenses,Credit Card
09-24-2022,Karaoke,53.14,debit,Entertainment,Credit Card
09-24-2022,Uber,17.91,debit,Travel expenses,Credit Card
09-25-2022,Market Basket,221.52,debit,Grocery shopping,Credit Card
09-25-2022,Amazon,39.12,debit,Shopping,Credit Card
09-25-2022,Stop and Shop,237.85,debit,Grocery shopping,Credit Card
09-26-2022,Mama-cita,50.2,debit,Restaurants,Credit Card
09-26-2022,Karaoke,23.12,debit,Entertainment,Credit Card
09-27-2022,Lyft,24.62,debit,Travel expenses,Credit Card
09-27-2022,Ice skating,28.97,debit,Entertainment,Credit Card
09-27-2022,Stop and Shop,259.5,debit,Grocery shopping,Credit Card
09-28-2022,StandUp show,31.33,debit,Entertainment,Credit Card
09-28-2022,Trader Joes,247.29,debit,Grocery shopping,Credit Card
09-28-2022,Uber,12.48,debit,Travel expenses,Credit Card
09-28-2022,Mall,77.6,debit,Shopping,Credit Card
09-28-2022,Boston Shawarma,42.06,debit,Restaurants,Credit Card
09-28-2022,Mama-cita,61.27,debit,Restaurants,Credit Card
09-29-2022,Mall,23.26,debit,Shopping,Credit Card
09-29-2022,Credit Transaction,16.09,credit,Cashback Rewards,Savings
09-29-2022,Boston Shawarma,74.56,debit,Restaurants,Credit Card
09-29-2022,Temu,61.73,debit,Shopping,Credit Card
09-30-2022,Ace Hardware,177.91,debit,Grocery shopping,Credit Card
10-01-2022,Rent/ Mortgage,2000,debit,Mortgage & Rent,Savings
10-01-2022,Eversource Electricity,71.78,debit,Utilities,Checking
10-01-2022,National Grid Gas,63.13,debit,Utilities,Checking
10-01-2022,Heating fuel,222.05,debit,Utilities,Checking
10-01-2022,Karaoke,47.39,debit,Entertainment,Credit Card
10-02-2022,Boston Shawarma,39.16,debit,Restaurants,Credit Card
10-02-2022,Trader Joes,172.25,debit,Grocery shopping,Credit Card
10-02-2022,Boston Halal,29.51,debit,Restaurants,Credit Card
10-02-2022,Stop and Shop,210.38,debit,Grocery shopping,Credit Card
10-02-2022,Mama-cita,30.6,debit,Restaurants,Credit Card
10-03-2022,Ice skating,33.45,debit,Entertainment,Credit Card
10-03-2022,Temu,62.07,debit,Shopping,Credit Card
10-03-2022,Uber,18.59,debit,Travel expenses,Credit Card
10-03-2022,Credit Transaction,3.38,credit,Cashback Rewards,Savings
10-04-2022,Karaoke,43.57,debit,Entertainment,Credit Card
10-04-2022,Boston Shawarma,47.85,debit,Restaurants,Credit Card
10-04-2022,Boston Halal,28.31,debit,Restaurants,Credit Card
10-04-2022,Stop and Shop,250.76,debit,Grocery shopping,Credit Card
10-05-2022,Temu,54.76,debit,Shopping,Credit Card
10-05-2022,Mall,42.22,debit,Shopping,Credit Card
10-06-2022,Boston Halal,50.39,debit,Restaurants,Credit Card
10-06-2022,AMC Boston,43.37,debit,Entertainment,Credit Card
10-06-2022,Market Basket,220.06,debit,Grocery shopping,Credit Card
10-07-2022,Boston Halal,37.91,debit,Restaurants,Credit Card
10-07-2022,Dominos,41.74,debit,Restaurants,Credit Card
10-07-2022,Boston Shawarma,36.08,debit,Restaurants,Credit Card
10-08-2022,Mama-cita,66.15,debit,Restaurants,Credit Card
10-08-2022,Boston Halal,61.62,debit,Restaurants,Credit Card
10-08-2022,Dominos,78.95,debit,Restaurants,Credit Card
10-08-2022,Boston Shawarma,45.86,debit,Restaurants,Credit Card
10-08-2022,Karaoke,58.73,debit,Entertainment,Credit Card
10-09-2022,Mall,71.79,debit,Shopping,Credit Card
10-10-2022,Market Basket,243.63,debit,Grocery shopping,Credit Card
10-10-2022,Ace Hardware,173.94,debit,Grocery shopping,Credit Card
10-10-2022,Mall,40.58,debit,Shopping,Credit Card
10-10-2022,Boston Halal,52.34,debit,Restaurants,Credit Card
10-10-2022,MBTA,18.36,debit,Travel expenses,Credit Card
10-11-2022,Mall,29.07,debit,Shopping,Credit Card
