Date,Description,Amount,Transaction Type,Category,Account Name
07-08-2022,Market Basket,211.54,debit,Grocery shopping,Credit Card
07-08-2022,Mama-cita,29.88,debit,Restaurants,Credit Card
07-09-2022,Trader Joes,224.7,debit,Grocery shopping,Credit Card
07-09-2022,Lyft,26.74,debit,Travel expenses,Credit Card
07-10-2022,Trader Joes,224.87,debit,Grocery shopping,Credit Card
07-10-2022,Dominos,63.78,debit,Restaurants,Credit Card
07-10-2022,Mama-cita,26.64,debit,Restaurants,Credit Card
07-10-2022,Ace Hardware,199.27,debit,Grocery shopping,Credit Card
07-10-2022,Market Basket,205.87,debit,Grocery shopping,Credit Card
07-11-2022,Uber,17.21,debit,Travel expenses,Credit Card
07-11-2022,Ace Hardware,259.29,debit,Grocery shopping,Credit Card
07-11-2022,Temu,38.1,debit,Shopping,Credit Card
07-11-2022,Stop and Shop,240.77,debit,Grocery shopping,Credit Card
07-12-2022,Ice skating,47.12,debit,Entertainment,Credit Card
07-12-2022,Market Basket,228.29,debit,Grocery shopping,Credit Card
07-12-2022,Ace Hardware,248.77,debit,Grocery shopping,Credit Card
07-12-2022,Boston Halal,43.68,debit,Restaurants,Credit Card
07-13-2022,Monthly direct deposit - Salary,6304,credit,Salary,Savings
07-13-2022,StandUp show,30.72,debit,Entertainment,Credit Card
07-13-2022,Trader Joes,216.74,debit,Grocery shopping,Credit Card
07-13-2022,Lyft,18.85,debit,Travel expenses,Credit Card
07-14-2022,MBTA,31.12,debit,Travel expenses,Credit Card
07-15-2022,Mall,60.16,debit,Shopping,Credit Card
07-16-2022,Ace Hardware,194.84,debit,Grocery shopping,Credit Card
07-16-2022,Mall,24.21,debit,Shopping,Credit Card
07-16-2022,Temu,53,debit,Shopping,Credit Card
07-16-2022,Amazon,76.4,debit,Shopping,Credit Card
07-17-2022,MBTA,17.39,debit,Travel expenses,Credit Card
07-17-2022,AMC Boston,58.34,debit,Entertainment,Credit Card
07-17-2022,Temu,24.09,debit,Shopping,Credit Card
07-18-2022,Mall,48.94,debit,Shopping,Credit Card
07-18-2022,Trader Joes,200.97,debit,Grocery shopping,Credit Card
07-19-2022,MBTA,23.53,debit,Travel expenses,Credit Card
07-19-2022,Amazon,59.2,debit,Shopping,Credit Card
07-19-2022,Mall,41.42,debit,Shopping,Credit Card
07-19-2022,Boston Halal,77.14,debit,Restaurants,Credit Card
07-20-2022,Boston Shawarma,27.31,debit,Restaurants,Credit Card
07-20-2022,Dominos,51.33,debit,Restaurants,Credit Card
07-22-2022,Mama-cita,70.8,debit,Restaurants,Credit Card
07-22-2022,Ace Hardware,199.71,debit,Grocery shopping,Credit Card
07-23-2022,Boston Halal,59.36,debit,Restaurants,Credit Card
07-23-2022,Market Basket,164.45,debit,Grocery shopping,Credit Card
07-23-2022,Lyft,21.14,debit,Travel expenses,Credit Card
07-23-2022,Dominos,34.58,debit,Restaurants,Credit Card
07-24-2022,Boston Shawarma,61.56,debit,Restaurants,Credit Card
07-25-2022,Mall,21.76,debit,Shopping,Credit Card
07-27-2022,Lyft,20.9,debit,Travel expenses,Credit Card
07-27-2022,Temu,21.2,debit,Shopping,Credit Card
07-27-2022,Market Basket,197.33,debit,Grocery shopping,Credit Card
07-27-2022,Stop and Shop,210.86,debit,Grocery shopping,Credit Card
07-28-2022,Lyft,26.68,debit,Travel expenses,Credit Card
07-28-2022,Boston Shawarma,47.65,debit,Restaurants,Credit Card
07-28-2022,Boston Halal,73.36,debit,Restaurants,Credit Card
07-28-2022,Amazon,64.34,debit,Shopping,Credit Card
07-29-2022,Market Basket,170.38,debit,Grocery shopping,Credit Card
07-30-2022,Amazon,68.43,debit,Shopping,Credit Card
07-31-2022,Credit Transaction,11.02,credit,Cashback Rewards,Savings
07-31-2022,Lyft,18.7,debit,Travel expenses,Credit Card
07-31-2022,Boston Shawarma,36.26,debit,Restaurants,Credit Card
08-01-2022,Uber,29.79,debit,Travel expenses,Credit Card
08-01-2022,Rent/ Mortgage,1550,debit,Mortgage & Rent,Savings
08-01-2022,Eversource Electricity,52.58,debit,Utilities,Checking
08-01-2022,National Grid Gas,68.17,debit,Utilities,Checking
08-01-2022,Ace Hardware,194.13,debit,Grocery shopping,Credit Card
08-01-2022,Temu,22.42,debit,Shopping,Credit Card
08-01-2022,MBTA,13.33,debit,Travel expenses,Credit Card
08-01-2022,Trader Joes,231.91,debit,Grocery shopping,Credit Card
08-01-2022,Mama-cita,69.9,debit,Restaurants,Credit Card
08-01-2022,Amazon,75.94,debit,Shopping,Credit Card
08-02-2022,MBTA,23.58,debit,Travel expenses,Credit Card
08-02-2022,Temu,62.05,debit,Shopping,Credit Card
08-03-2022,Market Basket,171.56,debit,Grocery shopping,Credit Card
08-03-2022,Trader Joes,260.57,debit,Grocery shopping,Credit Card
08-03-2022,MBTA,21.66,debit,Travel expenses,Credit Card
08-03-2022,Credit Transaction,3.11,credit,Cashback Rewards,Savings
08-04-2022,Market Basket,166.36,debit,Grocery shopping,Credit Card
08-05-2022,Mama-cita,48.9,debit,Restaurants,Credit Card
08-06-2022,Trader Joes,174.35,debit,Grocery shopping,Credit Card
08-06-2022,Amazon,49.53,debit,Shopping,Credit Card
08-06-2022,Temu,48.16,debit,Shopping,Credit Card
08-06-2022,Mall,62.64,debit,Shopping,Credit Card
08-07-2022,Boston Halal,83.88,debit,Restaurants,Credit Card
08-07-2022,Market Basket,199.89,debit,Grocery shopping,Credit Card
08-07-2022,MBTA,17.75,debit,Travel expenses,Credit Card
08-07-2022,Lyft,13.62,debit,Travel expenses,Credit Card
08-08-2022,Lyft,20.38,debit,Travel expenses,Credit Card
08-09-2022,Lyft,16.24,debit,Travel expenses,Credit Card
08-10-2022,Stop and Shop,179.91,debit,Grocery shopping,Credit Card
08-10-2022,Amazon,67.18,debit,Shopping,Credit Card
08-10-2022,Ace Hardware,215.96,debit,Grocery shopping,Credit Card
08-11-2022,AMC Boston,56.12,debit,Entertainment,Credit Card
08-11-2022,Uber,25.53,debit,Travel expenses,Credit Card
08-11-2022,Dominos,52.72,debit,Restaurants,Credit Card
08-11-2022,Lyft,29.89,debit,Travel expenses,Credit Card
08-12-2022,Lyft,31.79,debit,Travel expenses,Credit Card
08-12-2022,MBTA,16.23,debit,Travel expenses,Credit Card
08-12-2022,Amazon,50.99,debit,Shopping,Credit Card
08-13-2022,Monthly direct deposit - Salary,6304,credit,Salary,Savings
08-13-2022,Mama-cita,44.23,debit,Restaurants,Credit Card
08-13-2022,Boston Shawarma,36.44,debit,Restaurants,Credit Card
08-14-2022,Boston Halal,47.94,debit,Restaurants,Credit Card
08-14-2022,Trader Joes,186.72,debit,Grocery shopping,Credit Card
08-14-2022,Boston Shawarma,55.3,debit,Restaurants,Credit Card
08-15-2022,Mama-cita,31.2,debit,Restaurants,Credit Card
08-15-2022,Ace Hardware,193.83,debit,Grocery shopping,Credit Card
08-15-2022,Uber,29.27,debit,Travel expenses,Credit Card
08-15-2022,Stop and Shop,214.17,debit,Grocery shopping,Credit Card
08-16-2022,Ace Hardware,161.53,debit,Grocery shopping,Credit Card
08-16-2022,Mama-cita,31.92,debit,Restaurants,Credit Card
08-16-2022,Boston Halal,73.99,debit,Restaurants,Credit Card
08-16-2022,Market Basket,228.19,debit,Grocery shopping,Credit Card
08-16-2022,Temu,52.77,debit,Shopping,Credit Card
08-17-2022,Mall,51.61,debit,Shopping,Credit Card
08-17-2022,Boston Halal,59.74,debit,Restaurants,Credit Card
08-17-2022,Temu,84.56,debit,Shopping,Credit Card
08-18-2022,Amazon,27.29,debit,Shopping,Credit Card
08-18-2022,Dominos,38.48,debit,Restaurants,Credit Card
08-18-2022,MBTA,16.31,debit,Travel expenses,Credit Card
08-18-2022,Ace Hardware,186.79,debit,Grocery shopping,Credit Card
08-18-2022,Uber,22.69,debit,Travel expenses,Credit Card
08-18-2022,Stop and Shop,205.9,debit,Grocery shopping,Credit Card
08-18-2022,Lyft,25.25,debit,Travel expenses,Credit Card
08-19-2022,Mama-cita,44.4,debit,Restaurants,Credit Card
08-19-2022,Mall,68.22,debit,Shopping,Credit Card
08-19-2022,Temu,60.58,debit,Shopping,Credit Card
08-19-2022,Amazon,43.95,debit,Shopping,Credit Card
08-20-2022,Stop and Shop,187.55,debit,Grocery shopping,Credit Card
08-20-2022,AMC Boston,31.14,debit,Entertainment,Credit Card
08-20-2022,MBTA,11.54,debit,Travel expenses,Credit Card
08-20-2022,Market Basket,242.12,debit,Grocery shopping,Credit Card
08-20-2022,Mama-cita,43.85,debit,Restaurants,Credit Card
08-21-2022,Stop and Shop,233.17,debit,Grocery shopping,Credit Card
08-21-2022,MBTA,26.08,debit,Travel expenses,Credit Card
08-21-2022,Lyft,25.31,debit,Travel expenses,Credit Card
08-21-2022,Boston Halal,83.68,debit,Restaurants,Credit Card
08-21-2022,Mama-cita,42.24,debit,Restaurants,Credit Card
08-22-2022,Ace Hardware,164.89,debit,Grocery shopping,Credit Card
08-23-2022,Stop and Shop,261.91,debit,Grocery shopping,Credit Card
08-23-2022,Lyft,30.88,debit,Travel expenses,Credit Card
08-23-2022,Dominos,38.36,debit,Restaurants,Credit Card
08-23-2022,Mall,41.21,debit,Shopping,Credit Card
08-23-2022,Uber,15.45,debit,Travel expenses,Credit Card
08-23-2022,Trader Joes,166.06,debit,Grocery shopping,Credit Card
08-24-2022,Ace Hardware,184.09,debit,Grocery shopping,Credit Card
08-24-2022,Mama-cita,45.3,debit,Restaurants,Credit Card
08-24-2022,Boston Shawarma,57.58,debit,Restaurants,Credit Card
08-24-2022,Uber,12.51,debit,Travel expenses,Credit Card
08-24-2022,Mall,67.34,debit,Shopping,Credit Card
08-25-2022,Ace Hardware,243.23,debit,Grocery shopping,Credit Card
08-25-2022,Stop and Shop,196.54,debit,Grocery shopping,Credit Card
08-25-2022,Market Basket,172.56,debit,Grocery shopping,Credit Card
08-26-2022,Amazon,24,debit,Shopping,Credit Card
08-26-2022,Market Basket,235.5,debit,Grocery shopping,Credit Card
08-27-2022,Market Basket,261.55,debit,Grocery shopping,Credit Card
08-27-2022,Dominos,79.81,debit,Restaurants,Credit Card
08-28-2022,Boston Halal,38.98,debit,Restaurants,Credit Card
08-28-2022,Trader Joes,243.62,debit,Grocery shopping,Credit Card
08-28-2022,Lyft,22.48,debit,Travel expenses,Credit Card
08-28-2022,Temu,66.51,debit,Shopping,Credit Card
08-28-2022,Stop and Shop,250.38,debit,Grocery shopping,Credit Card
08-29-2022,Boston Halal,56.04,debit,Restaurants,Credit Card
08-29-2022,Mama-cita,32.63,debit,Restaurants,Credit Card
08-30-2022,Credit Transaction,4.48,credit,Cashback Rewards,Savings
08-30-2022,Trader Joes,243.73,debit,Grocery shopping,Credit Card
08-30-2022,Ace Hardware,200.38,debit,Grocery shopping,Credit Card
08-30-2022,Market Basket,239.82,debit,Grocery shopping,Credit Card
08-31-2022,Mama-cita,84.04,debit,Restaurants,Credit Card
08-31-2022,Temu,55.93,debit,Shopping,Credit Card
08-31-2022,Dominos,52.1,debit,Restaurants,Credit Card
08-31-2022,AMC Boston,51.45,debit,Entertainment,Credit Card
08-31-2022,MBTA,15.64,debit,Travel expenses,Credit Card
08-31-2022,Amazon,42.15,debit,Shopping,Credit Card
08-31-2022,Uber,13.78,debit,Travel expenses,Credit Card
08-31-2022,Market Basket,202.17,debit,Grocery shopping,Credit Card
08-31-2022,Mall,46.64,debit,Shopping,Credit Card
09-01-2022,Rent/ Mortgage,1650,debit,Mortgage & Rent,Savings
09-01-2022,Eversource Electricity,52.88,debit,Utilities,Checking
09-01-2022,National Grid Gas,55.17,debit,Utilities,Checking
09-01-2022,Mama-cita,49.13,debit,Restaurants,Credit Card
09-01-2022,Mall,77.47,debit,Shopping,Credit Card
09-02-2022,Amazon,79.76,debit,Shopping,Credit Card
09-02-2022,Credit Transaction,10.82,credit,Cashback Rewards,Savings
09-02-2022,Credit Transaction,6.48,credit,Cashback Rewards,Savings
09-02-2022,Mall,61.88,debit,Shopping,Credit Card
09-02-2022,AMC Boston,48.24,debit,Entertainment,Credit Card
09-02-2022,Credit Transaction,15.59,credit,Cashback Rewards,Savings
09-03-2022,Temu,78.41,debit,Shopping,Credit Card
09-03-2022,Boston Halal,34.14,debit,Restaurants,Credit Card
09-03-2022,Mall,72.72,debit,Shopping,Credit Card
09-04-2022,Amazon,23.57,debit,Shopping,Credit Card
09-04-2022,Mall,58.44,debit,Shopping,Credit Card
09-04-2022,Temu,39.93,debit,Shopping,Credit Card
09-04-2022,Stop and Shop,221.75,debit,Grocery shopping,Credit Card
09-05-2022,Mama-cita,63.47,debit,Restaurants,Credit Card
09-05-2022,Amazon,39.1,debit,Shopping,Credit Card
09-05-2022,Trader Joes,164.66,debit,Grocery shopping,Credit Card
09-06-2022,Stop and Shop,168.73,debit,Grocery shopping,Credit Card
09-07-2022,Dominos,32.3,debit,Restaurants,Credit Card
09-07-2022,Boston Halal,77.02,debit,Restaurants,Credit Card
09-07-2022,Market Basket,251.32,debit,Grocery shopping,Credit Card
09-07-2022,Ice skating,72.04,debit,Entertainment,Credit Card
09-08-2022,Ice skating,34.36,debit,Entertainment,Credit Card
09-08-2022,Boston Halal,47.6,debit,Restaurants,Credit Card
09-09-2022,Dominos,40.39,debit,Restaurants,Credit Card
09-10-2022,Amazon,74.65,debit,Shopping,Credit Card
09-10-2022,Ace Hardware,199.19,debit,Grocery shopping,Credit Card
09-11-2022,Mall,64.21,debit,Shopping,Credit Card
09-11-2022,Temu,42.98,debit,Shopping,Credit Card
09-11-2022,Mama-cita,54.27,debit,Restaurants,Credit Card
09-12-2022,Mama-cita,26.56,debit,Restaurants,Credit Card
09-12-2022,Credit Transaction,8.72,credit,Cashback Rewards,Savings
09-12-2022,Market Basket,231.45,debit,Grocery shopping,Credit Card
09-13-2022,Mall,77,debit,Shopping,Credit Card
09-13-2022,Monthly direct deposit - Salary,6304,credit,Salary,Savings
09-13-2022,Uber,17.73,debit,Travel expenses,Credit Card
09-13-2022,Amazon,30.36,debit,Shopping,Credit Card
09-14-2022,Market Basket,224.15,debit,Grocery shopping,Credit Card
09-14-2022,Amazon,61.57,debit,Shopping,Credit Card
09-14-2022,Dominos,82.8,debit,Restaurants,Credit Card
09-14-2022,Temu,73.24,debit,Shopping,Credit Card
09-14-2022,Mall,48.02,debit,Shopping,Credit Card
09-14-2022,Karaoke,28.72,debit,Entertainment,Credit Card
09-15-2022,Market Basket,190.48,debit,Grocery shopping,Credit Card
09-15-2022,Dominos,54.35,debit,Restaurants,Credit Card
09-16-2022,Market Basket,226.45,debit,Grocery shopping,Credit Card
09-16-2022,Temu,50.43,debit,Shopping,Credit Card
09-16-2022,AMC Boston,63.39,debit,Entertainment,Credit Card
09-16-2022,Mall,72.07,debit,Shopping,Credit Card
09-17-2022,Boston Shawarma,29.78,debit,Restaurants,Credit Card
09-17-2022,Dominos,31.9,debit,Restaurants,Credit Card
09-18-2022,Amazon,76.29,debit,Shopping,Credit Card
09-18-2022,Ace Hardware,203.59,debit,Grocery shopping,Credit Card
09-18-2022,Boston Halal,66.79,debit,Restaurants,Credit Card
09-19-2022,Ace Hardware,218.25,debit,Grocery shopping,Credit Card
09-19-2022,Mama-cita,26.28,debit,Restaurants,Credit Card
09-19-2022,Stop and Shop,196.73,debit,Grocery shopping,Credit Card
09-19-2022,Market Basket,259.75,debit,Grocery shopping,Credit Card
09-20-2022,Amazon,44.9,debit,Shopping,Credit Card
09-20-2022,MBTA,11.6,debit,Travel expenses,Credit Card
09-21-2022,Credit Transaction,13.79,credit,Cashback Rewards,Savings
09-21-2022,Trader Joes,259.07,debit,Grocery shopping,Credit Card
09-21-2022,Stop and Shop,207.15,debit,Grocery shopping,Credit Card
09-21-2022,MBTA,30.56,debit,Travel expenses,Credit Card
09-22-2022,Stop and Shop,221.13,debit,Grocery shopping,Credit Card
09-23-2022,Mall,36.19,debit,Shopping,Credit Card
09-23-2022,Trader Joes,227.58,debit,Grocery shopping,Credit Card
09-23-2022,Amazon,42.76,debit,Shopping,Credit Card
09-24-2022,Trader Joes,188.87,debit,Grocery shopping,Credit Card
09-24-2022,Boston Shawarma,82.77,debit,Restaurants,Credit Card
09-25-2022,Amazon,70.88,debit,Shopping,Credit Card
09-25-2022,Mall,38.39,debit,Shopping,Credit Card
09-25-2022,Uber,14.47,debit,Travel expenses,Credit Card
09-25-2022,Trader Joes,217.5,debit,Grocery shopping,Credit Card
09-27-2022,Dominos,66.91,debit,Restaurants,Credit Card
09-27-2022,Uber,22.1,debit,Travel expenses,Credit Card
09-27-2022,Credit Transaction,17.11,credit,Cashback Rewards,Savings
09-28-2022,Temu,32.18,debit,Shopping,Credit Card
09-29-2022,Market Basket,255.83,debit,Grocery shopping,Credit Card
09-29-2022,Amazon,75.62,debit,Shopping,Credit Card
09-30-2022,Stop and Shop,166.99,debit,Grocery shopping,Credit Card
09-30-2022,MBTA,14.47,debit,Travel expenses,Credit Card
09-30-2022,Temu,52.05,debit,Shopping,Credit Card
10-01-2022,Rent/ Mortgage,1650,debit,Mortgage & Rent,Savings
10-01-2022,Eversource Electricity,65.75,debit,Utilities,Checking
10-01-2022,National Grid Gas,70,debit,Utilities,Checking
10-01-2022,Heating fuel,181.19,debit,Utilities,Checking
10-01-2022,Amazon,25.45,debit,Shopping,Credit Card
10-01-2022,Ace Hardware,188.29,debit,Grocery shopping,Credit Card
10-01-2022,Stop and Shop,168.36,debit,Grocery shopping,Credit Card
10-01-2022,Mall,75.33,debit,Shopping,Credit Card
10-02-2022,Stop and Shop,200.39,debit,Grocery shopping,Credit Card
10-02-2022,Credit Transaction,16.11,credit,Cashback Rewards,Savings
10-02-2022,Market Basket,244.19,debit,Grocery shopping,Credit Card
10-02-2022,Mama-cita,56.52,debit,Restaurants,Credit Card
10-03-2022,Karaoke,25.36,debit,Entertainment,Credit Card
10-03-2022,Ace Hardware,245.54,debit,Grocery shopping,Credit Card
10-04-2022,Ace Hardware,194.76,debit,Grocery shopping,Credit Card
10-04-2022,Trader Joes,253.91,debit,Grocery shopping,Credit Card
10-04-2022,AMC Boston,26.45,debit,Entertainment,Credit Card
10-04-2022,Uber,13.69,debit,Travel expenses,Credit Card
10-05-2022,Trader Joes,205.9,debit,Grocery shopping,Credit Card
10-05-2022,Stop and Shop,231.35,debit,Grocery shopping,Credit Card
10-05-2022,Amazon,30.78,debit,Shopping,Credit Card
10-05-2022,Temu,39.42,debit,Shopping,Credit Card
10-05-2022,Karaoke,53.34,debit,Entertainment,Credit Card
10-06-2022,Credit Transaction,115.29,credit,Dividends,Savings
10-06-2022,Boston Halal,67.99,debit,Restaurants,Credit Card
10-06-2022,AMC Boston,64.52,debit,Entertainment,Credit Card
10-06-2022,Amazon,24.2,debit,Shopping,Credit Card
10-06-2022,Karaoke,68.08,debit,Entertainment,Credit Card
10-07-2022,Ace Hardware,207.06,debit,Grocery shopping,Credit Card
10-08-2022,Credit Transaction,17.76,credit,Cashback Rewards,Savings
10-08-2022,Lyft,12.99,debit,Travel expenses,Credit Card
10-09-2022,Trader Joes,189.8,debit,Grocery shopping,Credit Card
10-09-2022,Uber,27.49,debit,Travel expenses,Credit Card
10-09-2022,Dominos,65.58,debit,Restaurants,Credit Card
10-09-2022,Temu,24.37,debit,Shopping,Credit Card
10-09-2022,Market Basket,180.63,debit,Grocery shopping,Credit Card
10-10-2022,Market Basket,225.3,debit,Grocery shopping,Credit Card
10-10-2022,Mall,56.25,debit,Shopping,Credit Card
10-10-2022,Credit Transaction,186.97,credit,Dividends,Savings
10-11-2022,Trader Joes,223.74,debit,Grocery shopping,Credit Card
10-12-2022,Mall,30.24,debit,Shopping,Credit Card
10-12-2022,Temu,70.1,debit,Shopping,Credit Card
10-12-2022,Ace Hardware,216.26,debit,Grocery shopping,Credit Card
10-12-2022,Uber,21.17,debit,Travel expenses,Credit Card
10-12-2022,Dominos,45.37,debit,Restaurants,Credit Card
10-13-2022,Stop and Shop,176.12,debit,Grocery shopping,Credit Card
10-13-2022,Monthly direct deposit - Salary,6304,credit,Salary,Savings
10-13-2022,Credit Transaction,8.2,credit,Cashback Rewards,Savings
10-13-2022,Credit Transaction,8.12,credit,Cashback Rewards,Savings
10-14-2022,Boston Shawarma,60.7,debit,Restaurants,Credit Card
10-14-2022,Credit Transaction,9.11,credit,Cashback Rewards,Savings
10-14-2022,Amazon,56.74,debit,Shopping,Credit Card
10-15-2022,Market Basket,204.55,debit,Grocery shopping,Credit Card
10-15-2022,Uber,22.19,debit,Travel expenses,Credit Card
10-15-2022,Amazon,24.32,debit,Shopping,Credit Card
10-15-2022,Ace Hardware,159.75,debit,Grocery shopping,Credit Card
10-16-2022,Temu,42.23,debit,Shopping,Credit Card
10-16-2022,Trader Joes,242.66,debit,Grocery shopping,Credit Card
10-16-2022,MBTA,12.23,debit,Travel expenses,Credit Card
10-16-2022,Market Basket,204.96,debit,Grocery shopping,Credit Card
10-17-2022,Temu,50.72,debit,Shopping,Credit Card
10-17-2022,Mama-cita,28.5,debit,Restaurants,Credit Card
10-17-2022,Lyft,27.79,debit,Travel expenses,Credit Card
10-17-2022,Credit Transaction,17.21,credit,Cashback Rewards,Savings
10-18-2022,Stop and Shop,180.07,debit,Grocery shopping,Credit Card
10-18-2022,Uber,27.76,debit,Travel expenses,Credit Card
10-18-2022,Ace Hardware,224.57,debit,Grocery shopping,Credit Card
10-18-2022,Temu,22.09,debit,Shopping,Credit Card
10-18-2022,Trader Joes,203.35,debit,Grocery shopping,Credit Card
10-18-2022,Amazon,79.4,debit,Shopping,Credit Card
10-19-2022,Uber,23,debit,Travel expenses,Credit Card
10-19-2022,Amazon,57.04,debit,Shopping,Credit Card
10-19-2022,Trader Joes,253.32,debit,Grocery shopping,Credit Card
10-20-2022,Mall,41.76,debit,Shopping,Credit Card
10-20-2022,Stop and Shop,244.45,debit,Grocery shopping,Credit Card
10-21-2022,Temu,76.92,debit,Shopping,Credit Card
10-21-2022,Lyft,31.14,debit,Travel expenses,Credit Card
10-21-2022,MBTA,17.62,debit,Travel expenses,Credit Card
10-21-2022,Amazon,27.67,debit,Shopping,Credit Card
10-22-2022,Karaoke,64.2,debit,Entertainment,Credit Card
10-22-2022,Boston Halal,69.44,debit,Restaurants,Credit Card
10-22-2022,Mama-cita,31.94,debit,Restaurants,Credit Card
10-22-2022,Stop and Shop,237.43,debit,Grocery shopping,Credit Card
10-23-2022,Amazon,63.09,debit,Shopping,Credit Card
10-23-2022,Market Basket,259.24,debit,Grocery shopping,Credit Card
10-24-2022,Amazon,57.34,debit,Shopping,Credit Card
10-25-2022,Stop and Shop,255.3,debit,Grocery shopping,Credit Card
10-25-2022,Credit Transaction,116.87,credit,Dividends,Savings
10-25-2022,Ace Hardware,235.32,debit,Grocery shopping,Credit Card
10-25-2022,Uber,20.01,debit,Travel expenses,Credit Card
10-25-2022,Trader Joes,195.78,debit,Grocery shopping,Credit Card
10-25-2022,Market Basket,249.48,debit,Grocery shopping,Credit Card
10-25-2022,Credit Transaction,13.98,credit,Cashback Rewards,Savings
10-25-2022,Boston Halal,35.71,debit,Restaurants,Credit Card
10-26-2022,Stop and Shop,200.51,debit,Grocery shopping,Credit Card
10-26-2022,Market Basket,219.03,debit,Grocery shopping,Credit Card
10-26-2022,Dominos,77.84,debit,Restaurants,Credit Card
10-26-2022,Trader Joes,168.32,debit,Grocery shopping,Credit Card
10-27-2022,Dominos,29.84,debit,Restaurants,Credit Card
10-27-2022,Lyft,19.86,debit,Travel expenses,Credit Card
10-27-2022,Stop and Shop,168.53,debit,Grocery shopping,Credit Card
10-29-2022,Boston Halal,28.36,debit,Restaurants,Credit Card
10-29-2022,Market Basket,174.52,debit,Grocery shopping,Credit Card
10-29-2022,Lyft,29.12,debit,Travel expenses,Credit Card
10-29-2022,Stop and Shop,192.41,debit,Grocery shopping,Credit Card
10-29-2022,Ace Hardware,218.32,debit,Grocery shopping,Credit Card
10-30-2022,Trader Joes,200.09,debit,Grocery shopping,Credit Card
10-30-2022,Amazon,49.39,debit,Shopping,Credit Card
10-30-2022,Credit Transaction,19.79,credit,Cashback Rewards,Savings
10-30-2022,Mall,74.16,debit,Shopping,Credit Card
10-30-2022,AMC Boston,39.65,debit,Entertainment,Credit Card
10-30-2022,Ice skating,50.49,debit,Entertainment,Credit Card
10-30-2022,Ace Hardware,197.78,debit,Grocery shopping,Credit Card
10-30-2022,Boston Shawarma,68.3,debit,Restaurants,Credit Card
10-30-2022,Credit Transaction,13.05,credit,Cashback Rewards,Savings
10-30-2022,Stop and Shop,200.54,debit,Grocery shopping,Credit Card
10-30-2022,MBTA,26.5,debit,Travel expenses,Credit Card
10-30-2022,Market Basket,163.04,debit,Grocery shopping,Credit Card
10-30-2022,Credit Transaction,10.12,credit,Cashback Rewards,Savings
10-31-2022,Ace Hardware,227.35,debit,Grocery shopping,Credit Card
10-31-2022,Mall,49.7,debit,Shopping,Credit Card
10-31-2022,Trader Joes,186.91,debit,Grocery shopping,Credit Card
10-31-2022,Amazon,40.36,debit,Shopping,Credit Card
11-01-2022,Stop and Shop,167.27,debit,Grocery shopping,Credit Card
11-01-2022,Rent/ Mortgage,1650,debit,Mortgage & Rent,Savings
11-01-2022,Eversource Electricity,68.81,debit,Utilities,Checking
11-01-2022,National Grid Gas,52.17,debit,Utilities,Checking
11-01-2022,Heating fuel,221.77,debit,Utilities,Checking
11-01-2022,Ace Hardware,178.05,debit,Grocery shopping,Credit Card
11-01-2022,Temu,81.13,debit,Shopping,Credit Card
11-02-2022,Dominos,51.91,debit,Restaurants,Credit Card
11-02-2022,MBTA,19.61,debit,Travel expenses,Credit Card
11-02-2022,Boston Shawarma,31.79,debit,Restaurants,Credit Card
11-02-2022,StandUp show,56.81,debit,Entertainment,Credit Card
11-03-2022,Dominos,44.26,debit,Restaurants,Credit Card
11-03-2022,Trader Joes,206.65,debit,Grocery shopping,Credit Card
11-03-2022,Uber,26.71,debit,Travel expenses,Credit Card
11-03-2022,Boston Shawarma,75.21,debit,Restaurants,Credit Card
11-04-2022,Karaoke,36.46,debit,Entertainment,Credit Card
11-05-2022,Temu,54.38,debit,Shopping,Credit Card
11-05-2022,Mama-cita,71.4,debit,Restaurants,Credit Card
11-05-2022,Amazon,82.97,debit,Shopping,Credit Card
11-05-2022,Stop and Shop,167.62,debit,Grocery shopping,Credit Card
11-06-2022,Karaoke,30.35,debit,Entertainment,Credit Card
11-06-2022,Uber,24.07,debit,Travel expenses,Credit Card
11-06-2022,StandUp show,43.48,debit,Entertainment,Credit Card
11-07-2022,Stop and Shop,211.4,debit,Grocery shopping,Credit Card
11-07-2022,Mall,56.83,debit,Shopping,Credit Card
11-07-2022,Boston Shawarma,82.88,debit,Restaurants,Credit Card
11-07-2022,Lyft,29.13,debit,Travel expenses,Credit Card
11-08-2022,Credit Transaction,15.04,credit,Cashback Rewards,Savings
11-08-2022,Lyft,31.09,debit,Travel expenses,Credit Card
11-08-2022,Uber,24.67,debit,Travel expenses,Credit Card
11-08-2022,MBTA,22.01,debit,Travel expenses,Credit Card
11-09-2022,Mall,48.97,debit,Shopping,Credit Card
11-09-2022,Ace Hardware,213.22,debit,Grocery shopping,Credit Card
11-09-2022,AMC Boston,42.58,debit,Entertainment,Credit Card
11-10-2022,Mall,75.14,debit,Shopping,Credit Card
11-10-2022,Mama-cita,54.38,debit,Restaurants,Credit Card
11-10-2022,Dominos,42.96,debit,Restaurants,Credit Card
11-11-2022,Temu,24.09,debit,Shopping,Credit Card
11-11-2022,Uber,21.5,debit,Travel expenses,Credit Card
11-12-2022,MBTA,26.64,debit,Travel expenses,Credit Card
11-12-2022,Mama-cita,78.53,debit,Restaurants,Credit Card
11-12-2022,Credit Transaction,15.22,credit,Cashback Rewards,Savings
11-12-2022,Dominos,79.59,debit,Restaurants,Credit Card
